movie_title,title_year,genres,director_name,actor_1_name,actor_2_name,actor_3_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes,log_budget,log_gross,gross_to_budget_ratio,log_num_voted_users,log_num_critic_for_reviews,log_num_user_for_reviews,log_movie_facebook_likes,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Film-Noir,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Short,genre_Sport,genre_Thriller,genre_War,genre_Western,director_movie_count,director_avg_gross,actor1_movie_count,actor1_avg_gross,actor2_movie_count,actor2_avg_gross,actor3_movie_count,actor3_avg_gross,te_director_name,te_actor_1_name,te_actor_2_name,te_actor_3_name,te_language,te_country,te_content_rating,te_color,imdb_score
Torn Curtain ,1966,Thriller,Alfred Hitchcock,Tamara Toumanova,Lila Kedrova,David Opatoshu,64.0,128.0,13000.0,14.0,18.0,54902392.04305284,18656,70,1.0,137.0,6000000.0,16.0,1.85,933,15.607270193858982,16.936866710480018,9.49298634009733,9.833976689772,4.174387269895637,4.927253685157205,6.839476438228843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,32000000.0,1,54902392.04305284,1,54902392.04305284,1.0,54902392.04305284,7.154862860345747,6.814621909826604,6.814621909826604,6.814621909826604,6.867728531855955,6.888685524126457,7.322549853027432,6.800916030534352,6.7
Krush Groove ,1985,Comedy|Drama|Music,Michael Schultz,Blair Underwood,LisaGay Hamilton,Bobby Brown,7.0,97.0,78.0,77.0,685.0,54902392.04305284,1361,1163,0.0,16.0,3000000.0,178.0,1.9471370420624154,889,14.914123179965662,16.936866710480018,9.49298634009733,7.216709486709457,2.0794415416798357,2.833213344056216,6.7912214627261855,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,33000000.0,1,54902392.04305284,1,54902392.04305284,1.0,54902392.04305284,6.831257923439513,6.774490675837849,6.774490675837849,6.774490675837849,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,6.6
Elmer Gantry ,1960,Drama,Richard Brooks,Shirley Jones,Jean Simmons,Edward Andrews,42.0,146.0,174.0,125.0,556.0,54902392.04305284,7998,1444,1.0,81.0,3000000.0,422.0,1.66,808,14.914123179965662,16.936866710480018,9.49298634009733,8.987071812848821,3.7612001156935624,4.406719247264253,6.695798917058491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54902392.04305284,1,54902392.04305284,2,36000000.0,1.0,54902392.04305284,7.32303292779784,7.296196717691661,7.086592413352518,7.296196717691661,6.867728531855955,6.888685524126457,7.322549853027432,6.800916030534352,7.9
Judgment at Nuremberg ,1961,Drama|War,Stanley Kramer,Maximilian Schell,Montgomery Clift,Spencer Tracy,73.0,186.0,176.0,760.0,877.0,54902392.04305284,44457,3847,0.0,176.0,3000000.0,862.0,1.75,0,14.914123179965662,16.936866710480018,9.49298634009733,10.702300202250855,4.30406509320417,5.176149732573829,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,46300000.0,1,54902392.04305284,1,54902392.04305284,2.0,46300000.0,7.341926903265523,7.456721653646681,7.456721653646681,7.341926903265523,6.867728531855955,6.888685524126457,7.74885236807437,7.554738730922252,8.3
Red River ,1948,Action|Adventure|Romance|Western,Howard Hawks,Montgomery Clift,Walter Brennan,Harry Carey Jr.,91.0,126.0,393.0,281.0,862.0,54902392.04305284,21316,2269,0.0,162.0,3000000.0,376.0,1.37,0,14.914123179965662,16.936866710480018,9.49298634009733,9.967260155433195,4.5217885770490405,5.093750200806762,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,54902392.04305284,3,54902392.04305284,1,54902392.04305284,1.0,54902392.04305284,7.256065483702907,7.2404290877086765,7.256065483702907,7.256065483702907,6.867728531855955,6.888685524126457,7.322549853027432,7.554738730922252,7.8
Teen Wolf Too ,1987,Comedy|Fantasy,Christopher Leitch,John Astin,Robert Neary,Kim Darby,29.0,95.0,4.0,152.0,641.0,7888703.0,8465,1389,1.0,65.0,3000000.0,168.0,1.85,491,14.914123179965662,15.88094242077501,2.6295676666666665,9.04381342108087,3.4011973816621555,4.189654742026425,6.198478716492308,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7888703.0,1,7888703.0,1,7888703.0,1.0,7888703.0,5.410028720220186,5.410028720220186,5.410028720220186,5.410028720220186,6.867728531855955,6.888685524126457,6.725683063192974,6.800916030534352,3.2
Phantasm II ,1988,Action|Fantasy|Horror|Sci-Fi|Thriller,Don Coscarelli,Angus Scrimm,A. Michael Baldwin,James Le Gros,81.0,97.0,152.0,135.0,674.0,7282851.0,9502,1395,1.0,100.0,3000000.0,174.0,1.85,812,14.914123179965662,15.801033101697403,2.427617,9.159362817211315,4.406719247264253,4.61512051684126,6.70073110954781,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2,7282851.0,1,7282851.0,1,7282851.0,1.0,7282851.0,6.661034930164177,6.734359441849094,6.734359441849094,6.734359441849094,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,6.5
Willy Wonka & the Chocolate Factory ,1971,Family|Fantasy|Musical,Mel Stuart,Peter Ostrum,Jack Albertson,Julie Dawn Cole,104.0,89.0,21.0,124.0,240.0,54902392.04305284,128334,1011,1.0,349.0,3000000.0,177.0,1.33,0,14.914123179965662,16.936866710480018,9.49298634009733,11.762399311530467,4.653960350157523,5.857933154483459,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,54902392.04305284,1,54902392.04305284,1,54902392.04305284,1.0,54902392.04305284,7.256065483702907,7.256065483702907,7.256065483702907,7.256065483702907,6.867728531855955,6.888685524126457,7.199629290807432,6.800916030534352,7.8
Warlock: The Armageddon ,1993,Fantasy|Horror,Anthony Hickox,Julian Sands,Zach Galligan,Paula Marshall,22.0,98.0,16.0,222.0,687.0,3902679.0,3943,1806,0.0,49.0,3000000.0,233.0,1.66,217,14.914123179965662,15.17717405458734,1.300893,8.279950715722526,3.1354942159291497,3.912023005428146,5.384495062789089,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3902679.0,4,21774415.5,1,3902679.0,1.0,3902679.0,6.252784633984037,6.6105017090162494,6.252784633984037,6.252784633984037,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,5.3
Days of Heaven ,1978,Drama|Romance,Terrence Malick,Sam Shepard,Stuart Margolin,Richard Libertini,112.0,94.0,0.0,180.0,820.0,54902392.04305284,37594,1618,0.0,181.0,3000000.0,350.0,1.85,0,14.914123179965662,16.936866710480018,9.49298634009733,10.534626341812126,4.727387818712341,5.204006687076795,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,54902392.04305284,1,54902392.04305284,1,54902392.04305284,1.0,54902392.04305284,7.336327951680416,7.336327951680416,7.336327951680416,7.336327951680416,6.867728531855955,6.888685524126457,6.725683063192974,6.800916030534352,8.0
Point Blank ,1967,Crime|Thriller,John Boorman,Lee Marvin,Angie Dickinson,Carroll O'Connor,87.0,92.0,128.0,480.0,756.0,54902392.04305284,13640,2715,0.0,128.0,3000000.0,754.0,2.35,3000,14.914123179965662,16.936866710480018,9.49298634009733,9.52083524249312,4.477336814478207,4.859812404361672,8.006700845440367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,54902392.04305284,3,54902392.04305284,1,54902392.04305284,1.0,54902392.04305284,6.3205889436135045,7.150395887171172,7.095540547747888,7.095540547747888,6.867728531855955,6.888685524126457,7.322549853027432,6.800916030534352,7.4
Iguana ,1988,Adventure|Crime|Drama,Monte Hellman,Everett McGill,Jack Taylor,Fabio Testi,9.0,97.0,96.0,37.0,201.0,54902392.04305284,240,277,1.0,9.0,3000000.0,39.0,1.85,37,14.914123179965662,16.936866710480018,9.49298634009733,5.484796933490655,2.302585092994046,2.302585092994046,3.6375861597263857,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54902392.04305284,1,54902392.04305284,1,54902392.04305284,1.0,54902392.04305284,6.613965739882829,6.613965739882829,6.613965739882829,6.613965739882829,6.867728531855955,7.251575837102404,6.8914552736982655,6.800916030534352,6.2
Pocketful of Miracles ,1961,Comedy|Drama,Frank Capra,Ann-Margret,Glenn Ford,Thomas Mitchell,21.0,136.0,964.0,248.0,931.0,54902392.04305284,4313,2167,2.0,40.0,2900000.0,416.0,2.35,612,14.88022163978423,16.936866710480018,9.49298634009733,8.369620826949102,3.091042453358316,3.713572066704308,6.418364935936212,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,54902392.04305284,1,54902392.04305284,1,54902392.04305284,4.0,198655278.0,7.4757276368491326,7.0554093137591325,7.0554093137591325,7.453663651241131,6.867728531855955,6.888685524126457,7.322549853027432,6.800916030534352,7.3
The Omen ,1976,Fantasy|Horror|Mystery,Richard Donner,Lee Remick,Patrick Troughton,Billie Whitelaw,154.0,107.0,503.0,108.0,264.0,54902392.04305284,80961,673,2.0,310.0,2800000.0,139.0,2.35,7000,14.845130332288226,16.936866710480018,9.49298634009733,11.301735187773478,5.043425116919247,5.739792912179234,8.853808274977197,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,7,85982520.0,2,54902392.04305284,2,54902392.04305284,2.0,54902392.04305284,7.037539339739897,7.1929817841496035,7.1929817841496035,7.1929817841496035,6.867728531855955,6.908327078220791,6.858803986710968,6.800916030534352,7.6
Some Like It Hot ,1959,Comedy|Music|Romance,Billy Wilder,Nehemiah Persoff,Joe E. Brown,George Raft,181.0,120.0,0.0,102.0,105.0,25000000.0,175196,527,2.0,350.0,2883848.0,103.0,1.66,10000,14.87463641817992,17.034386422832473,8.668972844615944,12.073666334050152,5.204006687076795,5.860786223465865,9.210440366976517,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,25000000.0,1,25000000.0,1,25000000.0,1.0,25000000.0,7.406161569989026,7.456721653646681,7.456721653646681,7.456721653646681,6.867728531855955,6.888685524126457,7.74885236807437,7.554738730922252,8.3
Friday the 13th Part VII: The New Blood ,1988,Horror,John Carl Buechler,Kane Hodder,Terry Kiser,William Butler,110.0,88.0,152.0,181.0,935.0,19170001.0,21359,1855,0.0,270.0,2800000.0,448.0,1.85,0,14.845130332288226,16.768857219351503,6.846428928571428,9.969275293074132,4.709530201312334,5.602118820879701,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19170001.0,3,16483015.0,1,19170001.0,1.0,19170001.0,6.252784633984037,5.904936613069028,6.252784633984037,6.252784633984037,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,5.3
The Wizard of Oz ,1939,Adventure|Family|Fantasy|Musical,Victor Fleming,Margaret Hamilton,Terry,Billie Burke,213.0,102.0,149.0,357.0,695.0,22202612.0,291875,2509,3.0,533.0,2800000.0,421.0,1.37,14000,14.845130332288226,16.91572054261879,7.929504285714286,12.584084333523627,5.365976015021851,6.280395838960195,9.546884034617925,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,110428945.0,1,22202612.0,1,22202612.0,1.0,22202612.0,7.285445687977429,7.376459185669171,7.376459185669171,7.376459185669171,6.867728531855955,6.888685524126457,7.056220938590807,7.554738730922252,8.1
Young Frankenstein ,1974,Comedy,Mel Brooks,Madeline Kahn,Peter Boyle,Teri Garr,129.0,106.0,0.0,481.0,1000.0,86300000.0,112671,2703,0.0,315.0,2800000.0,595.0,1.85,14000,14.845130332288226,18.27334016764114,30.821428571428573,11.632236221954779,4.867534450455582,5.755742213586912,9.546884034617925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,81306494.33333333,6,94152333.33333333,3,59177624.0,3.0,130225118.0,7.037539339739897,7.123432058410254,6.850285218712824,7.195412487439924,6.867728531855955,6.888685524126457,6.725683063192974,7.554738730922252,8.0
The Black Stallion ,1979,Adventure|Family|Sport,Carroll Ballard,Teri Garr,Kelly Reno,Hoyt Axton,33.0,118.0,19.0,48.0,481.0,54902392.04305284,8856,681,0.0,90.0,2700000.0,81.0,1.85,0,14.80876270134486,16.936866710480018,9.49298634009733,9.088963385809583,3.5263605246161616,4.51085950651685,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,54902392.04305284,1,54902392.04305284,1,54902392.04305284,1.0,54902392.04305284,7.095540547747888,7.095540547747888,7.095540547747888,7.095540547747888,6.867728531855955,6.888685524126457,7.199629290807432,6.800916030534352,7.4
Donovan's Reef ,1963,Adventure|Comedy|Romance,John Ford,Lee Marvin,Cesar Romero,Jack Warden,27.0,109.0,673.0,359.0,756.0,54902392.04305284,5786,1949,1.0,65.0,2686585.0,370.0,1.85,573,14.803781800550052,16.936866710480018,9.49298634009733,8.663369301573839,3.332204510175204,4.189654742026425,6.352629396319567,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,54902392.04305284,3,54902392.04305284,2,54902392.04305284,2.0,54000000.0,7.204277724667575,7.150395887171172,6.809980049280096,7.086592413352518,6.867728531855955,6.888685524126457,7.74885236807437,6.800916030534352,6.9
A Guy Named Joe ,1943,Drama|Fantasy|Romance|War,Victor Fleming,Spencer Tracy,Esther Williams,Irene Dunne,9.0,122.0,149.0,315.0,760.0,54902392.04305284,1553,2555,0.0,27.0,2627000.0,675.0,1.37,116,14.781353449329957,16.936866710480018,9.49298634009733,7.348587530927593,2.302585092994046,3.332204510175204,4.762173934797756,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,110428945.0,1,54902392.04305284,1,54902392.04305284,1.0,54902392.04305284,7.285445687977429,6.935015611792868,6.935015611792868,6.935015611792868,6.867728531855955,6.888685524126457,7.056220938590807,7.554738730922252,7.0
Blazing Saddles ,1974,Comedy|Western,Mel Brooks,Madeline Kahn,David Huddleston,Harvey Korman,121.0,93.0,0.0,628.0,1000.0,119500000.0,95294,4701,0.0,363.0,2600000.0,1000.0,2.35,12000,14.77102238760702,18.59882693770404,45.96153846153846,11.464732622368743,4.804021044733257,5.8971538676367405,9.392745258631441,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,81306494.33333333,6,94152333.33333333,1,119500000.0,2.0,125006457.5,7.037539339739897,7.123432058410254,7.256065483702907,6.639757056004759,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,7.8
Friday the 13th: The Final Chapter ,1984,Horror|Thriller,Joseph Zito,Judie Aronson,Tom Everett,Kimberly Beck,166.0,97.0,17.0,74.0,158.0,32600000.0,29488,467,0.0,326.0,1800000.0,84.0,1.85,0,14.403297778421795,17.29982287701178,18.11111111111111,10.29177259143444,5.117993812416755,5.7899601708972535,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,32600000.0,1,32600000.0,1,32600000.0,1.0,32600000.0,6.341866817772921,6.493572037916565,6.493572037916565,6.493572037916565,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,5.9
Maurice ,1987,Drama|Romance,James Ivory,Rupert Graves,Denholm Elliott,Simon Callow,29.0,140.0,133.0,239.0,443.0,3130592.0,10755,1269,1.0,69.0,2600000.0,249.0,1.66,963,14.77102238760702,14.956733001440659,1.204073846153846,9.283219017388756,3.4011973816621555,4.248495242049359,6.871091294610546,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,18254801.0,1,3130592.0,3,46765296.0,2.0,27915712.0,7.25177980591968,7.256065483702907,7.0753682200565855,7.129148161671352,6.867728531855955,6.908327078220791,6.858803986710968,6.800916030534352,7.8
Singin' in the Rain ,1952,Comedy|Musical|Romance,Stanley Donen,Rita Moreno,Debbie Reynolds,Cyd Charisse,169.0,103.0,134.0,390.0,804.0,54902392.04305284,150020,2510,0.0,568.0,2540800.0,786.0,1.37,0,14.747989943611703,16.936866710480018,9.49298634009733,11.918530563279308,5.135798437050262,6.343880434126331,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,54902392.04305284,3,43650000.0,1,54902392.04305284,1.0,54902392.04305284,7.456721653646681,7.255434621131594,7.456721653646681,7.456721653646681,6.867728531855955,6.888685524126457,7.322549853027432,6.800916030534352,8.3
Halloween III: Season of the Witch ,1982,Horror|Mystery|Sci-Fi,Tommy Lee Wallace,Tom Atkins,Dan O'Herlihy,Nancy Kyes,162.0,98.0,24.0,67.0,381.0,14400000.0,28589,684,0.0,532.0,2500000.0,128.0,2.35,0,14.731801689838349,16.48273883399067,5.76,10.260812285316357,5.093750200806762,6.278521424165844,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,14400000.0,1,14400000.0,2,14400000.0,1.0,14400000.0,5.9718659960627525,5.9718659960627525,6.49081193688884,5.9718659960627525,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,4.6
Escape from the Planet of the Apes ,1971,Action|Sci-Fi,Don Taylor,Roddy McDowall,M. Emmet Walsh,Sal Mineo,74.0,98.0,11.0,450.0,595.0,54902392.04305284,23546,2373,0.0,92.0,2500000.0,521.0,2.35,819,14.731801689838349,16.936866710480018,9.49298634009733,10.066753702794923,4.31748811353631,4.532599493153256,6.709304340258298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,54902392.04305284,5,54902392.04305284,1,54902392.04305284,1.0,54902392.04305284,6.654096973871584,6.675727636849132,6.654096973871584,6.654096973871584,6.867728531855955,6.888685524126457,7.199629290807432,6.800916030534352,6.3
Hud ,1963,Drama,Martin Ritt,Patricia Neal,Melvyn Douglas,Whit Bissell,65.0,112.0,58.0,124.0,617.0,54902392.04305284,15277,1141,0.0,120.0,2500000.0,189.0,2.35,1000,14.731801689838349,16.936866710480018,9.49298634009733,9.634169164101305,4.189654742026425,4.795790545596741,6.90875477931522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,54902392.04305284,1,54902392.04305284,1,54902392.04305284,1.0,54902392.04305284,7.107870287511935,7.296196717691661,7.296196717691661,7.296196717691661,6.867728531855955,6.888685524126457,7.322549853027432,7.554738730922252,7.9
My Own Private Idaho ,1991,Drama,Gus Van Sant,Keanu Reeves,Udo Kier,Flea,63.0,104.0,835.0,535.0,18000.0,6401336.0,36996,19923,2.0,153.0,2500000.0,595.0,1.78,0,14.731801689838349,15.672017432762027,2.5605344,10.518592107258032,4.1588830833596715,5.0369526024136295,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6401336.0,9,42805091.44444445,2,39309168.0,1.0,6401336.0,6.975146845781623,7.0761771939278875,6.937647294236599,6.975146845781623,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,7.1
Marilyn Hotchkiss' Ballroom Dancing and Charm School ,1990,Comedy|Family|Musical|Romance|Short,Randall Miller,William Hurt,Elden Henson,Michael Bower,1.0,34.0,19.0,362.0,882.0,333658.0,97,1967,0.0,2.0,34000.0,577.0,1.9471370420624154,16,10.434145214930487,12.717874792342295,9.813470588235294,4.584967478670572,0.6931471805599453,1.0986122886681098,2.833213344056216,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,333658.0,1,333658.0,1,333658.0,1.0,333658.0,6.975146845781623,6.975146845781623,6.975146845781623,6.975146845781623,6.867728531855955,6.888685524126457,6.8914552736982655,6.800916030534352,7.1
Bathing Beauty ,1944,Comedy|Musical,George Sidney,Esther Williams,Basil Rathbone,Red Skelton,8.0,101.0,24.0,226.0,675.0,54902392.04305284,1079,1627,2.0,28.0,2361000.0,659.0,1.37,144,14.674596239616903,16.936866710480018,9.49298634009733,6.984716320118266,2.1972245773362196,3.367295829986474,4.976733742420574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8000000.0,1,54902392.04305284,1,54902392.04305284,1.0,54902392.04305284,6.865290752135742,6.734359441849094,6.734359441849094,6.734359441849094,6.867728531855955,6.888685524126457,7.056220938590807,6.800916030534352,6.5
Show Boat ,1951,Drama|Family|Musical|Romance,George Sidney,Agnes Moorehead,Ava Gardner,Howard Keel,14.0,108.0,24.0,244.0,960.0,54902392.04305284,3538,2329,3.0,46.0,2295429.0,715.0,1.33,438,14.646430747760794,16.936866710480018,9.49298634009733,8.171599480345463,2.70805020110221,3.8501476017100584,6.0844994130751715,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,8000000.0,1,54902392.04305284,1,54902392.04305284,1.0,54902392.04305284,6.865290752135742,6.935015611792868,6.935015611792868,6.935015611792868,6.867728531855955,6.888685524126457,7.322549853027432,6.800916030534352,7.0
The Brave Little Toaster ,1987,Adventure|Animation|Comedy|Family|Fantasy|Musical,Jerry Rees,Jon Lovitz,Phil Hartman,Mindy Sterling,17.0,90.0,115.0,385.0,11000.0,54902392.04305284,19650,12359,0.0,62.0,2300000.0,516.0,1.9471370420624154,0,14.648420115681892,16.936866710480018,9.49298634009733,9.885883506587767,2.8903717578961645,4.143134726391533,0.0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,54902392.04305284,3,20916700.0,1,54902392.04305284,1.0,54902392.04305284,7.0554093137591325,6.580185617100311,7.0554093137591325,7.0554093137591325,6.867728531855955,6.888685524126457,7.74885236807437,6.800916030534352,7.3
Fantasia ,1940,Animation|Family|Fantasy|Music,James Algar,Leopold Stokowski,Deems Taylor,,99.0,120.0,11.0,355.90361445783134,16.0,76400000.0,71321,16,0.0,230.0,2280000.0,0.0,1.37,3000,14.639686439527019,18.151493267225753,33.50877192982456,11.174960114208679,4.605170185988092,5.442417710521793,8.006700845440367,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,89598575.0,1,76400000.0,1,76400000.0,0.0,54902392.04305284,7.1929817841496035,7.256065483702907,7.256065483702907,6.8914552736982655,6.867728531855955,6.888685524126457,7.199629290807432,6.800916030534352,7.8
The French Connection ,1971,Action|Crime|Drama|Thriller,William Friedkin,Roy Scheider,Fernando Rey,Tony Lo Bianco,138.0,104.0,607.0,109.0,813.0,54902392.04305284,82476,1196,0.0,280.0,1800000.0,165.0,1.85,0,14.403297778421795,16.936866710480018,9.49298634009733,11.32027474557542,4.9344739331306915,5.638354669333745,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,204565000.0,6,181461188.0,2,54902392.04305284,2.0,54902392.04305284,7.334908448110866,7.193429283407445,7.278093280787271,7.278093280787271,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,7.8
Friday the 13th Part III ,1982,Horror|Thriller,Steve Miner,Richard Brooker,Dana Kimmell,Catherine Parks,235.0,91.0,49.0,20.0,72.0,36200000.0,31952,174,0.0,372.0,4000000.0,31.0,2.35,0,15.201805169084134,17.404569704420307,9.05,10.372021352111275,5.4638318050256105,5.921578419643816,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,21464817.0,1,36200000.0,1,36200000.0,1.0,36200000.0,6.490152416562807,6.413309569939056,6.413309569939056,6.413309569939056,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,5.7
Friday the 13th: A New Beginning ,1985,Horror|Mystery|Thriller,Danny Steinmann,Tiffany Helm,Melanie Kinnaman,Dominick Brascia,160.0,92.0,13.0,17.0,42.0,21300000.0,22521,170,0.0,342.0,2200000.0,27.0,1.85,1000,14.603968372873895,16.87421767762801,9.681818181818182,10.02224788825697,5.081404364984463,5.8377304471659395,6.90875477931522,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,21300000.0,1,21300000.0,1,21300000.0,1.0,21300000.0,6.011997230051508,6.011997230051508,6.011997230051508,6.011997230051508,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,4.7
The Valley of Decision ,1945,Drama,Tay Garnett,Jessica Tandy,Greer Garson,Lionel Barrymore,7.0,119.0,10.0,275.0,509.0,54902392.04305284,1314,1490,0.0,29.0,2160000.0,284.0,1.37,68,14.585619242623203,16.936866710480018,9.49298634009733,7.181591944611865,2.0794415416798357,3.4011973816621555,4.23410650459726,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54902392.04305284,1,54902392.04305284,1,54902392.04305284,2.0,54902392.04305284,7.135671781736642,7.135671781736642,7.135671781736642,7.2568154066278545,6.867728531855955,6.888685524126457,7.056220938590807,7.554738730922252,7.5
The Best Years of Our Lives ,1946,Drama|Romance|War,William Wyler,Myrna Loy,Teresa Wright,Dana Andrews,97.0,172.0,355.0,188.0,749.0,23650000.0,40359,1941,5.0,235.0,2100000.0,208.0,1.37,0,14.557448378884015,16.978873715185514,11.261904761904763,10.605594474467546,4.584967478670572,5.4638318050256105,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,23650000.0,1,23650000.0,1,23650000.0,1.0,23650000.0,7.376459185669171,7.376459185669171,7.376459185669171,7.376459185669171,6.867728531855955,6.888685524126457,7.74885236807437,7.554738730922252,8.1
From Russia with Love ,1963,Action|Adventure|Thriller,Terence Young,Robert Shaw,Daniela Bianchi,Lois Maxwell,167.0,115.0,92.0,177.0,559.0,24800000.0,89403,1456,0.0,358.0,2000000.0,201.0,1.37,0,14.508658238524095,17.02635425145779,12.4,11.400920702889985,5.123963979403259,5.883322388488279,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,34822345.0,3,24800000.0,1,24800000.0,7.0,43653407.0,6.527373066825064,7.090373753479502,7.135671781736642,7.131796596422037,6.867728531855955,6.908327078220791,7.322549853027432,6.800916030534352,7.5
The Toxic Avenger Part II ,1989,Action|Comedy|Horror|Sci-Fi,Michael Herz,Phoebe Legere,Jessica Dublin,Lisa Gaye,49.0,96.0,6.0,14.0,40.0,792966.0,4663,99,2.0,40.0,2300000.0,30.0,1.33,321,14.648420115681892,13.583536885627511,0.3447678260869565,8.447628728030327,3.912023005428146,3.713572066704308,5.7745515455444085,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,792966.0,1,792966.0,1,792966.0,1.0,792966.0,6.363144691932338,6.172522166006527,6.172522166006527,6.172522166006527,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,5.1
