movie_title,title_year,genres,director_name,actor_1_name,actor_2_name,actor_3_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes,log_budget,log_gross,gross_to_budget_ratio,log_num_voted_users,log_num_critic_for_reviews,log_num_user_for_reviews,log_movie_facebook_likes,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Film-Noir,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Short,genre_Sport,genre_Thriller,genre_War,genre_Western,director_movie_count,director_avg_gross,actor1_movie_count,actor1_avg_gross,actor2_movie_count,actor2_avg_gross,actor3_movie_count,actor3_avg_gross,te_director_name,te_actor_1_name,te_actor_2_name,te_actor_3_name,te_language,te_country,te_content_rating,te_color,imdb_score
Prophecy ,1979,Horror|Sci-Fi,John Frankenheimer,Talia Shire,Richard Dysart,Robert Foxworth,70.0,102.0,287.0,79.0,452.0,52071223.35851852,3000,729,1.0,75.0,12000000.0,122.0,2.35,902,16.300417291085605,16.913723530684162,8.311471119932119,8.006700845440367,4.2626798770413155,4.330733340286331,6.805722553416985,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,27663982.0,1,52071223.35851852,1,52071223.35851852,1.0,52071223.35851852,6.403415549826947,6.247488686618879,6.247488686618879,6.247488686618879,6.795146726862303,6.8024096385542165,6.6824120608016315,6.733374083129584,5.4
The Boys from Brazil ,1978,Drama|Thriller,Franklin J. Schaffner,Laurence Olivier,Anne Meara,Steve Guttenberg,55.0,125.0,76.0,801.0,1000.0,52071223.35851852,20660,4659,3.0,123.0,12000000.0,837.0,1.85,0,16.300417291085605,16.913723530684162,8.311471119932119,9.936003144212808,4.02535169073515,4.820281565605037,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,800000.0,3,52071223.35851852,1,52071223.35851852,3.0,92649590.0,6.778553885399882,6.433426616672781,6.889588430438955,6.67351515143946,6.795146726862303,6.94191644039017,6.787562189054726,6.733374083129584,7.0
Tales from the Crypt: Demon Knight ,1995,Action|Fantasy|Horror|Thriller,Ernest R. Dickerson,CCH Pounder,Jada Pinkett Smith,Gary Farmer,66.0,92.0,226.0,580.0,1000.0,21088568.0,16646,3931,1.0,104.0,13000000.0,851.0,1.85,0,16.380459992348886,16.864241698090314,1.6221975384615384,9.719985298994011,4.204692619390966,4.653960350157523,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,21088568.0,2,15892389.0,2,28568838.0,1.0,21088568.0,6.769194728472691,6.170612062788737,6.787670413411831,6.769194728472691,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,6.7
The Postman Always Rings Twice ,1981,Crime|Drama|Romance|Thriller,Bob Rafelson,Anjelica Huston,Michael Lerner,John Colicos,34.0,122.0,30.0,85.0,1000.0,52071223.35851852,16764,1456,0.0,48.0,12000000.0,230.0,1.85,1000,16.300417291085605,16.913723530684162,8.311471119932119,9.72704865890033,3.5553480614894135,3.8918202981106265,6.90875477931522,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1075288.0,4,58167536.0,1,52071223.35851852,1.0,52071223.35851852,6.617447420136495,6.5825428944239,6.7290634944839365,6.7290634944839365,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,6.6
Das Boot ,1981,Adventure|Drama|Thriller|War,Wolfgang Petersen,Jürgen Prochnow,Martin Semmelrogge,Herbert Grönemeyer,96.0,293.0,249.0,18.0,362.0,11433134.0,168203,469,0.0,426.0,14000000.0,21.0,1.85,11000,16.454567959008102,16.252026276378825,0.8166524285714286,12.032932807451058,4.574710978503383,6.056784013228625,9.305741456739435,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,39628353.5,1,11433134.0,1,11433134.0,1.0,11433134.0,7.108675620704064,7.451425706281523,7.451425706281523,7.451425706281523,7.223820991327331,7.018642420166561,6.787562189054726,6.733374083129584,8.4
Fortress ,1992,Action|Crime|Sci-Fi|Thriller,Stuart Gordon,Christopher Lambert,Kurtwood Smith,Clifton Collins Jr.,58.0,95.0,216.0,968.0,1000.0,6739141.0,23383,4755,0.0,68.0,8000000.0,1000.0,1.85,1000,15.894952224644102,15.72344317508193,0.842392625,10.059807306791082,4.07753744390572,4.23410650459726,6.90875477931522,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,6739141.0,5,24207290.0,3,45114582.666666664,1.0,6739141.0,6.448144856562653,6.377788671023964,6.568476417479038,6.448144856562653,6.795146726862303,6.629682005264822,6.787562189054726,6.733374083129584,5.9
Girl 6 ,1996,Comedy|Drama,Spike Lee,Michael Imperioli,Debi Mazar,Gretchen Mol,30.0,108.0,0.0,599.0,873.0,4903000.0,4961,4497,3.0,33.0,12000000.0,680.0,1.85,251,16.300417291085605,15.405358024590111,0.40858333333333335,8.509564164251746,3.4339872044851463,3.5263605246161616,5.529429087511423,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17228300.25,1,4903000.0,2,2799114.5,2.0,3065162.0,6.713282145494786,6.08696375066386,6.511058049339409,6.383390804382907,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,5.0
The Pursuit of D.B. Cooper ,1981,Adventure|Crime|Thriller,Roger Spottiswoode,Robert Duvall,Treat Williams,Paul Gleason,2.0,100.0,55.0,212.0,3000.0,52071223.35851852,763,4277,0.0,10.0,12000000.0,642.0,1.85,135,16.300417291085605,16.913723530684162,8.311471119932119,6.638567789166521,1.0986122886681098,2.3978952727983707,4.912654885736052,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,52071223.35851852,5,64553994.5,2,17300889.0,1.0,52071223.35851852,6.367882388585143,7.0677886710239655,6.170612062788737,6.367882388585143,6.795146726862303,6.8024096385542165,6.6824120608016315,6.733374083129584,5.7
Pet Sematary ,1989,Fantasy|Horror,Mary Lambert,Miko Hughes,Fred Gwynne,Denise Crosby,98.0,103.0,52.0,426.0,969.0,57469179.0,63855,2987,0.0,248.0,11500000.0,886.0,1.85,0,16.257857680289998,17.86675936206823,4.997319913043478,11.064385827288515,4.59511985013459,5.517452896464707,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,57469179.0,2,37779680.0,1,57469179.0,1.0,57469179.0,6.7290634944839365,6.681281042614746,6.7290634944839365,6.7290634944839365,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,6.6
Madadayo ,1993,Drama,Akira Kurosawa,Tatsuo Matsumura,Tetsu Watanabe,Akira Terao,25.0,134.0,0.0,4.0,15.0,48856.0,3466,30,0.0,40.0,11900000.0,6.0,1.85,355,16.29204904211537,10.796652943008546,0.004105546218487395,8.151044945685024,3.258096538021482,3.713572066704308,5.87493073085203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,158958.5,1,48856.0,1,48856.0,1.0,48856.0,7.362173015716092,7.0902446003827295,7.0902446003827295,7.0902446003827295,7.3937807557394954,6.912395399172314,6.81557734204793,6.733374083129584,7.5
Gremlins ,1984,Comedy|Fantasy|Horror,Joe Dante,Phoebe Cates,Harry Carey Jr.,Zach Galligan,183.0,106.0,287.0,233.0,767.0,148170000.0,142293,2053,0.0,245.0,11000000.0,281.0,2.2,14000,16.213405921671733,18.813870827933922,13.47,11.865650618747678,5.214935757608986,5.5053315359323625,9.546884034617925,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,59284551.75,1,148170000.0,1,148170000.0,1.0,148170000.0,6.736924658493245,6.969850898416466,6.969850898416466,6.969850898416466,6.795146726862303,6.8024096385542165,6.6824120608016315,6.733374083129584,7.2
Star Wars: Episode IV - A New Hope ,1977,Action|Adventure|Fantasy|Sci-Fi,George Lucas,Harrison Ford,Peter Cushing,Kenny Baker,282.0,125.0,0.0,504.0,11000.0,460935665.0,911097,13485,1.0,1470.0,11000000.0,1000.0,2.35,33000,16.213405921671733,19.948769038077142,41.903242272727276,13.72240574455082,5.645446897643238,7.293697720601438,10.404293143019792,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,287967832.5,15,181162476.07692307,1,460935665.0,3.0,270808891.3333333,7.362173015716092,7.5693640381442755,7.571819408247787,7.363769688893661,6.795146726862303,6.8024096385542165,6.6824120608016315,6.733374083129584,8.7
Doctor Zhivago ,1965,Drama|Romance|War,David Lean,Julie Christie,Klaus Kinski,Geraldine Chaplin,89.0,200.0,767.0,382.0,597.0,111722000.0,55816,1966,2.0,255.0,11000000.0,396.0,2.35,7000,16.213405921671733,18.5315242097294,10.156545454545455,10.929833761468329,4.499809670330265,5.545177444479562,8.853808274977197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,42830500.0,3,40183690.0,1,111722000.0,1.0,111722000.0,7.378202755396676,7.288742021779074,7.290900770326504,7.290900770326504,6.795146726862303,6.8024096385542165,6.506924227166186,6.733374083129584,8.0
My Cousin Vinny ,1992,Comedy|Crime,Jonathan Lynn,Fred Gwynne,Bruce McGill,Lane Smith,54.0,120.0,36.0,633.0,886.0,52929168.0,82743,3280,1.0,201.0,11000000.0,655.0,1.85,7000,16.213405921671733,17.78446514372982,4.811742545454545,11.32350678305764,4.007333185232471,5.308267697401205,8.853808274977197,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41664584.0,2,104787430.5,3,48689584.0,1.0,52929168.0,6.72383679093358,6.979171280846585,6.8085649522457174,7.0902446003827295,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,7.5
Major League ,1989,Comedy|Sport,David S. Ward,Corbin Bernsen,Tom Berenger,Rene Russo,57.0,107.0,42.0,808.0,1000.0,49797148.0,49007,3435,3.0,97.0,11000000.0,854.0,1.85,0,16.213405921671733,17.72346829136011,4.527013454545455,10.799738829072556,4.060443010546419,4.584967478670572,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,49797148.0,2,30797537.5,3,85920724.66666667,4.0,76981032.5,6.969850898416466,6.745114665092998,7.123681154126983,6.748800178806271,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,7.2
Dead Man Walking ,1995,Crime|Drama,Tim Robbins,Lois Smith,Celia Weston,Robert Prosky,77.0,122.0,0.0,191.0,276.0,39025000.0,73193,903,0.0,190.0,11000000.0,258.0,1.85,0,16.213405921671733,17.47971304999037,3.547727272727273,11.200868729376793,4.356708826689592,5.25227342804663,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39025000.0,1,39025000.0,1,39025000.0,1.0,39025000.0,7.130375834371485,7.130375834371485,7.130375834371485,7.130375834371485,6.795146726862303,6.94191644039017,6.787562189054726,6.733374083129584,7.6
History of the World: Part I ,1981,Comedy,Mel Brooks,Madeline Kahn,Sid Caesar,Dom DeLuise,48.0,92.0,0.0,842.0,1000.0,52071223.35851852,36559,3931,0.0,131.0,11000000.0,898.0,2.35,0,16.213405921671733,16.913723530684162,8.311471119932119,10.506710025568086,3.8918202981106265,4.882801922586371,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,81306494.33333333,6,94152333.33333333,3,46300000.0,4.0,73178500.0,7.003381674556669,7.087388461665293,6.958620286474891,6.82005330068443,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,6.9
Raising Cain ,1992,Crime|Drama|Thriller,Brian De Palma,Steven Bauer,Gabrielle Carteris,Gregg Henry,33.0,91.0,0.0,298.0,636.0,21370057.0,9903,1852,0.0,80.0,12000000.0,330.0,1.85,541,16.300417291085605,16.877501341376814,1.7808380833333333,9.200693994924377,3.5263605246161616,4.394449154672439,6.295266001439646,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,71040949.6,1,21370057.0,1,21370057.0,2.0,21370057.0,7.0426555315075605,6.488276090551407,6.488276090551407,6.638725294295912,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,6.0
F.I.S.T. ,1978,Drama,Norman Jewison,Sylvester Stallone,Peter Boyle,Rod Steiger,20.0,145.0,278.0,279.0,13000.0,52071223.35851852,5561,14735,2.0,35.0,11000000.0,595.0,1.85,745,16.213405921671733,16.913723530684162,8.311471119932119,8.62371303479391,3.044522437723423,3.58351893845611,6.61472560020376,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27178500.0,12,79867465.85714285,3,59177624.0,2.0,9600000.0,6.703526218285295,6.632553578091846,6.8085649522457174,7.021727029165419,6.795146726862303,6.8024096385542165,6.6824120608016315,6.733374083129584,6.4
Invaders from Mars ,1986,Horror|Sci-Fi,Tobe Hooper,Louise Fletcher,Bud Cort,William Bassett,52.0,100.0,365.0,225.0,425.0,4884663.0,5187,1661,0.0,64.0,12000000.0,394.0,2.35,902,16.300417291085605,15.401611059107761,0.40705525,8.554103545436334,3.970291913552122,4.174387269895637,6.805722553416985,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,37971422.5,1,4884663.0,1,4884663.0,3.0,62161554.333333336,6.752028990070965,6.287619920607634,6.287619920607634,6.7335372851311295,6.795146726862303,6.8024096385542165,6.6824120608016315,6.733374083129584,5.5
Barry Lyndon ,1975,Adventure|Drama|History|War,Stanley Kubrick,Ryan O'Neal,Steven Berkoff,Hardy Krüger,124.0,184.0,0.0,111.0,385.0,52071223.35851852,101627,1104,0.0,369.0,11000000.0,293.0,1.66,0,16.213405921671733,16.913723530684162,8.311471119932119,11.5290743667096,4.8283137373023015,5.91350300563827,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,56715371.0,2,50800000.0,1,52071223.35851852,1.0,52071223.35851852,7.498622158523797,7.213227896600173,7.331032004315258,7.331032004315258,6.795146726862303,6.94191644039017,6.6824120608016315,6.733374083129584,8.1
Army of Darkness ,1992,Comedy|Fantasy|Horror,Sam Raimi,Patricia Tallman,Bridget Fonda,Embeth Davidtz,221.0,88.0,0.0,795.0,901.0,11501093.0,128850,3913,0.0,604.0,13000000.0,888.0,1.85,10000,16.380459992348886,16.257952719243647,0.8846994615384616,11.766411977012755,5.402677381872279,6.405228458030842,9.210440366976517,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,12020224.666666666,1,11501093.0,1,11501093.0,1.0,11501093.0,7.069439227257987,7.130375834371485,7.130375834371485,7.130375834371485,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,7.6
What's Eating Gilbert Grape ,1993,Drama|Romance,Lasse Hallström,Johnny Depp,Leonardo DiCaprio,Kevin Tighe,80.0,118.0,529.0,472.0,40000.0,9170214.0,171882,69746,1.0,292.0,11000000.0,29000.0,1.85,14000,16.213405921671733,16.03147128997742,0.8336558181818182,12.054569291774312,4.394449154672439,5.680172609017068,9.546884034617925,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9170214.0,8,39933205.5,1,9170214.0,1.0,9170214.0,7.210638302348994,7.09385031288251,7.210638302348994,7.210638302348994,6.795146726862303,6.8024096385542165,6.506924227166186,6.733374083129584,7.8
The Perez Family ,1995,Comedy|Drama|Romance,Mira Nair,Anjelica Huston,Chazz Palminteri,Vincent Gallo,15.0,113.0,300.0,787.0,1000.0,2832826.0,1761,3072,2.0,19.0,11000000.0,979.0,1.85,174,16.213405921671733,14.856785710940283,0.25752963636363635,7.474204806496124,2.772588722239781,2.995732273553991,5.1647859739235145,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3470960.5,4,58167536.0,4,12320971.5,1.0,2832826.0,6.511058049339409,6.5825428944239,6.831928820997456,6.5685385585289175,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,6.2
Return to the Blue Lagoon ,1991,Adventure|Drama|Romance,William A. Graham,Milla Jovovich,Wayne Pygram,Lisa Pelikan,14.0,102.0,8.0,40.0,14000.0,2807854.0,14129,14281,1.0,39.0,11000000.0,163.0,1.85,967,16.213405921671733,14.847931404617905,0.25525945454545457,9.556055475678573,2.70805020110221,3.6888794541139363,6.875232087276577,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2807854.0,2,5400446.5,1,2807854.0,1.0,2807854.0,6.127094984652614,6.638725294295912,6.127094984652614,6.127094984652614,6.795146726862303,6.8024096385542165,6.506924227166186,6.733374083129584,5.1
The Molly Maguires ,1970,Drama|History,Martin Ritt,Frank Finlay,Anthony Zerbe,Samantha Eggar,13.0,124.0,58.0,104.0,338.0,52071223.35851852,2603,800,0.0,36.0,11000000.0,275.0,2.35,608,16.213405921671733,16.913723530684162,8.311471119932119,7.86480400332846,2.6390573296152584,3.6109179126442243,6.411818267709897,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,52071223.35851852,2,52071223.35851852,1,52071223.35851852,1.0,52071223.35851852,7.064282777484253,6.681281042614746,6.849457196450201,6.849457196450201,6.795146726862303,6.8024096385542165,6.6824120608016315,6.733374083129584,6.9
Poltergeist ,1982,Fantasy|Horror,Tobe Hooper,Heather O'Rourke,Zelda Rubinstein,Craig T. Nelson,223.0,120.0,365.0,723.0,887.0,76600000.0,105448,3876,0.0,321.0,10700000.0,770.0,2.35,11000,16.185754392890075,18.15410764776565,7.158878504672897,11.565982702694578,5.4116460518550396,5.7745515455444085,9.305741456739435,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,37971422.5,2,76600000.0,2,76600000.0,3.0,55417580.333333336,6.752028990070965,7.064282777484253,7.064282777484253,6.9736258198978085,6.795146726862303,6.8024096385542165,6.6824120608016315,6.733374083129584,7.4
Machine Gun McCain ,1969,Crime|Drama|Thriller,Giuliano Montaldo,John Cassavetes,Gena Rowlands,Britt Ekland,28.0,96.0,4.0,199.0,917.0,52071223.35851852,618,1827,0.0,12.0,19135554.669300225,545.0,2.35,85,15.928235385213377,16.913723530684162,8.311471119932119,6.428105272684596,3.367295829986474,2.5649493574615367,4.454347296253507,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,52071223.35851852,2,52071223.35851852,1,52071223.35851852,1.0,52071223.35851852,6.5685385585289175,6.9366155325277505,6.5685385585289175,6.5685385585289175,6.795146726862303,7.222928832040116,6.86864713354907,6.733374083129584,6.2
2001: A Space Odyssey ,1968,Adventure|Mystery|Sci-Fi,Stanley Kubrick,Keir Dullea,Gary Lockwood,Glenn Beck,285.0,161.0,0.0,73.0,273.0,56715371.0,427357,727,0.0,1736.0,12000000.0,117.0,2.2,24000,16.300417291085605,17.853555843065116,4.726280916666667,12.965377348437666,5.655991810819852,7.459914766241105,10.085850775128717,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,56715371.0,1,56715371.0,1,56715371.0,1.0,56715371.0,7.498622158523797,7.411294472292768,7.411294472292768,7.411294472292768,6.795146726862303,6.94191644039017,7.143709801365663,6.733374083129584,8.3
E.T. the Extra-Terrestrial ,1982,Family|Sci-Fi,Steven Spielberg,Henry Thomas,Dee Wallace,Peter Coyote,215.0,120.0,14000.0,548.0,861.0,434949459.0,281842,2811,0.0,515.0,10500000.0,725.0,1.85,34000,16.166885910365842,19.89074039839504,41.423758,12.549105457295681,5.375278407684165,6.246106765481563,10.434145214930487,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,210934792.3,1,434949459.0,1,434949459.0,1.0,434949459.0,7.42769762801076,7.250769536337749,7.250769536337749,7.250769536337749,6.795146726862303,6.8024096385542165,6.6824120608016315,6.733374083129584,7.9
There Goes My Baby ,1994,Comedy|Drama,Floyd Mutrux,Ricky Schroder,Kelli Williams,Seymour Cassel,5.0,99.0,11.0,327.0,665.0,125169.0,859,2272,2.0,31.0,10500000.0,446.0,1.9641703539823014,119,16.166885910365842,11.73742809232207,0.011920857142857143,6.756932389247553,1.791759469228055,3.4657359027997265,4.787491742782046,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125169.0,1,125169.0,1,125169.0,2.0,51931947.5,6.648801026506427,6.648801026506427,6.648801026506427,6.574891671817661,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,6.4
Stripes ,1981,Action|Comedy|War,Ivan Reitman,Bill Murray,Harold Ramis,Judge Reinhold,52.0,117.0,425.0,901.0,13000.0,85300000.0,48629,27378,1.0,134.0,10000000.0,11000.0,1.85,0,16.118095750958314,18.261685024185237,8.53,10.791995903397831,3.970291913552122,4.90527477843843,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,84636419.75,8,73458841.5,1,85300000.0,1.0,85300000.0,6.523165292858768,6.986142340980325,6.849457196450201,6.849457196450201,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,6.9
The Color of Money ,1986,Drama|Sport,Martin Scorsese,Tom Cruise,Bill Cobbs,Mary Elizabeth Mastrantonio,59.0,119.0,17000.0,638.0,10000.0,52293982.0,57831,11895,1.0,115.0,13800000.0,970.0,1.85,0,16.440179222591198,17.772391874615497,3.7894189855072464,10.965297534680133,4.0943445622221,4.7535901911063645,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,29049123.111111112,11,121444821.3,3,18564372.333333332,3.0,50405327.333333336,7.398349614091405,6.864215760759157,6.913603686206139,7.183703287818652,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,7.0
The Longest Day ,1962,Action|Drama|History|War,Ken Annakin,Richard Burton,Richard Beymer,Eddie Albert,53.0,178.0,19.0,196.0,726.0,52071223.35851852,43270,1554,3.0,192.0,10000000.0,249.0,2.35,0,16.118095750958314,16.913723530684162,8.311471119932119,10.675237943652137,3.9889840465642745,5.262690188904886,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,52071223.35851852,2,36000000.0,1,52071223.35851852,1.0,52071223.35851852,7.210638302348994,7.021727029165419,7.210638302348994,7.210638302348994,6.795146726862303,6.8024096385542165,7.143709801365663,7.518123700690788,7.8
The Mighty Ducks ,1992,Comedy|Drama|Family|Sport,Stephen Herek,Lane Smith,Shaun Weiss,Elden Henson,22.0,100.0,65.0,577.0,633.0,50752337.0,44502,3362,8.0,46.0,10000000.0,613.0,1.85,0,16.118095750958314,17.742468243790547,5.0752337,10.703311881612331,3.1354942159291497,3.8501476017100584,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,57921824.333333336,1,50752337.0,1,50752337.0,1.0,50752337.0,6.838576019091552,6.648801026506427,6.648801026506427,6.648801026506427,6.795146726862303,6.8024096385542165,6.6824120608016315,6.733374083129584,6.4
Happy Gilmore ,1996,Comedy|Sport,Dennis Dugan,Adam Sandler,Kevin Nealon,Frances Bay,77.0,92.0,221.0,491.0,11000.0,38624000.0,156143,13162,1.0,289.0,12000000.0,503.0,1.85,0,16.300417291085605,17.469384428770034,3.2186666666666666,11.958533937381242,4.356708826689592,5.66988092298052,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,38624000.0,1,38624000.0,1,38624000.0,1.0,38624000.0,6.889588430438955,6.889588430438955,6.889588430438955,6.889588430438955,6.795146726862303,6.8024096385542165,6.506924227166186,6.733374083129584,7.0
Bill & Ted's Excellent Adventure ,1989,Adventure|Comedy|Music|Sci-Fi,Stephen Herek,Keanu Reeves,George Carlin,Al Leong,81.0,90.0,65.0,730.0,18000.0,40485039.0,85362,20795,6.0,181.0,10000000.0,769.0,2.35,0,16.118095750958314,17.51644308112212,4.0485039,11.354668030625158,4.406719247264253,5.204006687076795,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,57921824.333333336,10,40579653.5,2,39261276.0,1.0,40485039.0,6.838576019091552,6.955271319623318,6.702558916774164,6.849457196450201,6.795146726862303,6.8024096385542165,6.6824120608016315,6.733374083129584,6.9
Oliver! ,1968,Drama|Family|Musical,Carol Reed,Oliver Reed,Ron Moody,Jack Wild,56.0,153.0,82.0,139.0,695.0,16800000.0,25303,1593,1.0,138.0,10000000.0,275.0,2.35,0,16.118095750958314,16.636889503897294,1.68,10.138717764985484,4.04305126783455,4.9344739331306915,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,16800000.0,3,16800000.0,1,16800000.0,1.0,16800000.0,6.957893406687168,7.228719888087404,7.0902446003827295,7.0902446003827295,6.795146726862303,6.94191644039017,7.143709801365663,6.733374083129584,7.5
Mad Max Beyond Thunderdome ,1985,Action|Adventure|Sci-Fi|Thriller,George Miller,Tina Turner,Bruce Spence,Angelo Rossitto,117.0,107.0,750.0,60.0,794.0,36200000.0,101840,1529,2.0,193.0,12305523.0,531.0,2.35,0,16.325558825215925,17.404569704420307,2.9417685050850744,11.531168052507509,4.770684624465665,5.267858159063328,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,22601505.5,1,36200000.0,2,22601505.5,2.0,36200000.0,6.915057463188642,6.5685385585289175,6.851504035890082,5.957833321194567,6.795146726862303,6.629682005264822,6.506924227166186,6.733374083129584,6.2
Commando ,1985,Action|Adventure|Thriller,Mark L. Lester,Bill Duke,Vernon Wells,Rae Dawn Chong,124.0,75.0,73.0,581.0,1000.0,52071223.35851852,111649,3192,0.0,437.0,10000000.0,745.0,1.85,0,16.118095750958314,16.913723530684162,8.311471119932119,11.623124257268303,4.8283137373023015,6.082218910376446,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,8687778.5,2,20257000.0,1,52071223.35851852,1.0,52071223.35851852,6.5825428944239,6.447224426861158,6.769194728472691,6.769194728472691,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,6.7
The Last Dragon ,1985,Action|Comedy|Drama|Music,Michael Schultz,Mike Starr,Vanity,Keshia Knight Pulliam,55.0,109.0,78.0,619.0,854.0,33000000.0,9424,3394,1.0,109.0,10000000.0,841.0,1.85,0,16.118095750958314,17.312018149733785,3.3,9.151121012316212,4.02535169073515,4.700480365792417,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,33000000.0,3,28794426.333333332,2,26628500.0,1.0,33000000.0,6.787670413411831,6.583481950901955,6.489780175179993,6.849457196450201,6.795146726862303,6.8024096385542165,6.506924227166186,6.733374083129584,6.9
