actor_name,actor_movie_count,actor_avg_imdb_score,actor_avg_gross
Stig Frode Henriksen,1,6.4,41709.0
Taylor Blackwell,1,6.4,42019483.0
Ted Markland,1,6.4,6482195.0
Terry O'Neill,1,6.4,51317350.0
Tim Holmes,1,6.4,234903076.0
Tippi Hedren,1,6.4,2000000.0
Tom Amandes,1,6.4,10114315.0
Tracy Middendorf,1,6.4,18090181.0
Unax Ugalde,1,6.4,4584886.0
Akie Kotabe,1,6.3,24984868.0
Aleksa Palladino,1,6.3,5032496.0
Alessandra Mastronardi,1,6.3,16684352.0
Alice Pol,1,6.3,47726636.51668302
Alison Chand,1,6.3,2605039.0
Ally Walker,1,6.3,1943649.0
Amber Armstrong,1,6.3,107917283.0
Amy Schumer,1,6.3,110008260.0
Andrea Corr,1,6.3,49994804.0
Angela Nordeng,1,6.3,79043.0
Angelo Tsarouchas,1,6.3,47726636.51668302
Anita Page,1,6.3,2808000.0
Ashley Palmer,1,6.3,107917283.0
Bessie Love,1,6.3,2808000.0
Brian McNamara,1,6.3,53133888.0
Brianne Brozey,1,6.3,4091.0
Brion James,1,6.3,63408614.0
Brooke D'Orsay,1,6.3,47726636.51668302
Bruce Boxleitner,1,6.3,12870569.0
Charles King,1,6.3,2808000.0
Cheyenne Haynes,1,6.3,47726636.51668302
Chris Cleveland,1,6.3,47726636.51668302
Chris Moss,1,6.3,19179969.0
Christopher Schmidt,1,6.3,2848578.0
Circus-Szalewski,1,6.3,47726636.51668302
Conrad Goode,1,6.3,54997476.0
Daniel Franzese,1,6.3,92401.0
Danny Strong,1,6.3,11702090.0
David Chandler,1,6.3,47726636.51668302
David Conrad,1,6.3,47726636.51668302
David Richmond-Peck,1,6.3,1506998.0
DeWayne Warren,1,6.3,40219708.0
Doug Cockle,1,6.3,14268533.0
Drea de Matteo,1,6.3,19976073.0
Dree Hemingway,1,6.3,7574066.0
Drew Carey,1,6.3,128200012.0
Dulé Hill,1,6.3,131617.0
Edgar Tancangco,1,6.3,70071.0
Emily Baldoni,1,6.3,47726636.51668302
Emma de Caunes,1,6.3,32553210.0
Emmanuel Kabongo,1,6.3,47726636.51668302
Erin Boyes,1,6.3,1506998.0
Erin Wasson,1,6.3,1768416.0
Eva Boehnke,1,6.3,47726636.51668302
Exie Booker,1,6.3,79043.0
Filippo Timi,1,6.3,35596227.0
Greg Mottola,1,6.3,5032496.0
Hallee Hirsh,1,6.3,47726636.51668302
Hugh Dillon,1,6.3,19976073.0
Ian Gamazon,1,6.3,70071.0
Jack O'Halloran,1,6.3,1000000.0
James Callis,1,6.3,13391174.0
James Tumminia,1,6.3,50648679.0
Jemima Kirke,1,6.3,389804.0
Jessica Mauboy,1,6.3,110029.0
Jimmy Nail,1,6.3,49994804.0
Jin Akanishi,1,6.3,38297305.0
Joe Ochman,1,6.3,4091.0
John Buffalo Mailer,1,6.3,52474616.0
John Castle,1,6.3,12870569.0
Jordan Scovel,1,6.3,24705.0
Josh Segarra,1,6.3,110008260.0
Julia Duffy,1,6.3,35096190.0
Junix Inocian,1,6.3,5204007.0
Kara Hayward,1,6.3,47726636.51668302
Kathleen Robertson,1,6.3,265107.0
Kelly Rowan,1,6.3,30306268.0
Ken Sansom,1,6.3,45542421.0
Kyle Hebert,1,6.3,4091.0
Laura Brent,1,6.3,104383624.0
Laura Fraser,1,6.3,47726636.51668302
Laurent Poitrenaux,1,6.3,231186.0
Lester Speight,1,6.3,352358779.0
Lily Atkinson,1,6.3,32553210.0
Louis Ozawa Changchien,1,6.3,47726636.51668302
Léa Drucker,1,6.3,231186.0
Magda Szubanski,1,6.3,110029.0
Malonn Lévana,1,6.3,47726636.51668302
Maria Dizzia,1,6.3,7574066.0
Marilyn Manson,1,6.3,296665.0
Mark Rolston,1,6.3,47726636.51668302
Martha Higareda,1,6.3,47726636.51668302
María Botto,1,6.3,36874745.0
Matthew Alan,1,6.3,47726636.51668302
Maxwell Moody,1,6.3,47726636.51668302
Meghan Heffern,1,6.3,3074838.0
Michael Bolten,1,6.3,2848578.0
Monica Keena,1,6.3,47726636.51668302
Natalie Lisinska,1,6.3,3074838.0
Natalie Mendoza,1,6.3,197148.0
Nathalie Fay,1,6.3,1768416.0
Olivia Crocicchia,1,6.3,750100.0
Ornella Muti,1,6.3,16684352.0
Owain Yeoman,1,6.3,19179969.0
Patricia Velasquez,1,6.3,202007640.0
Paul Barber,1,6.3,5204007.0
Paul Brannigan,1,6.3,2605039.0
Paul Hickert,1,6.3,47726636.51668302
Paula Abdul,1,6.3,128200012.0
Peter Feeney,1,6.3,47726636.51668302
Peter Polycarpou,1,6.3,49994804.0
Philippe Noiret,1,6.3,47726636.51668302
Quynn Ton,1,6.3,70071.0
Rachel Nash,1,6.3,47726636.51668302
Raoul Max Trujillo,1,6.3,47726636.51668302
Rie Rasmussen,1,6.3,6592103.0
Robin Bartlett,1,6.3,47726636.51668302
Robyn Lively,1,6.3,2848578.0
Sal Mineo,1,6.3,47726636.51668302
Samantha Buck,1,6.3,18195.0
Samm Levine,1,6.3,11702090.0
Sarah Butler,1,6.3,92401.0
Sebastian Roché,1,6.3,82161969.0
Sharat Saxena,1,6.3,47726636.51668302
Siobhan Marshall,1,6.3,47726636.51668302
Stephen Amell,1,6.3,81638674.0
Steve Pemberton,1,6.3,32553210.0
Terence Hill,1,6.3,1000000.0
Terumi Matthews,1,6.3,18195.0
Thekla Reuten,1,6.3,35596227.0
Timothy Patrick Quill,1,6.3,173066.0
Timothy Webber,1,6.3,1506998.0
Togo Igawa,1,6.3,8129455.0
Veronica Ferres,1,6.3,47726636.51668302
Violante Placido,1,6.3,35596227.0
Will Rothhaar,1,6.3,47726636.51668302
William Sanderson,1,6.3,12200000.0
Zach McGowan,1,6.3,55942830.0
Adam Rifkin,1,6.2,47726636.51668302
Alastair Duncan,1,6.2,5430822.0
Alex Winter,1,6.2,38037513.0
Andrés Montiel,1,6.2,169379.0
Andy On,1,6.2,47726636.51668302
Anna Gunn,1,6.2,47726636.51668302
Anna Katharina Schwabroh,1,6.2,47726636.51668302
Anna-Louise Plowman,1,6.2,60470220.0
Art Hindle,1,6.2,105500000.0
Barbara Carrera,1,6.2,55500000.0
Bart Shatto,1,6.2,47726636.51668302
Bernie Casey,1,6.2,55500000.0
Bess Armstrong,1,6.2,47726636.51668302
Bethany Blakey,1,6.2,47726636.51668302
Britt Ekland,1,6.2,47726636.51668302
Brittney Powell,1,6.2,2850263.0
Casey Affleck,1,6.2,236266.0
Cassandra Peterson,1,6.2,47726636.51668302
Cassie Ventura,1,6.2,58006147.0
Charles Irving Beale,1,6.2,47726636.51668302
Claude-Oliver Rudolph,1,6.2,47726636.51668302
Clayton Rohner,1,6.2,12947763.0
Cynthia Myers,1,6.2,9000000.0
Daniel Stewart Sherman,1,6.2,65087.0
David Dastmalchian,1,6.2,47726636.51668302
Deborah Foreman,1,6.2,12947763.0
Debra Paget,1,6.2,47726636.51668302
Derek Brandon,1,6.2,47726636.51668302
Dian Bachar,1,6.2,582024.0
Diane Ladd,1,6.2,117560.0
Doug Bradley,1,6.2,47726636.51668302
Fabio Testi,1,6.2,47726636.51668302
Facundo Lombard,1,6.2,42385520.0
Fann Wong,1,6.2,60470220.0
Finlay Currie,1,6.2,47726636.51668302
Florence Henderson,1,6.2,47726636.51668302
Gaye Brown,1,6.2,2708188.0
Gemma Chan,1,6.2,50549107.0
George DiCenzo,1,6.2,836641.0
Georgina Chapman,1,6.2,60470220.0
Hailu Qin,1,6.2,47726636.51668302
Harrison Page,1,6.2,9000000.0
Howard Morris,1,6.2,69800000.0
Isabelle Nélisse,1,6.2,71588220.0
Jack Taylor,1,6.2,47726636.51668302
Jacki Weaver,1,6.2,28644770.0
Jackie Burroughs,1,6.2,6852144.0
Jake Sandvig,1,6.2,52850.0
Jaleel White,1,6.2,22717758.0
James Drury,1,6.2,47726636.51668302
James Eckhouse,1,6.2,47726636.51668302
Jamie Blackley,1,6.2,3254172.0
Jaya Bhaduri,1,6.2,610991.0
Jennifer Tung,1,6.2,16033556.0
Jeremy Kemp,1,6.2,5000000.0
Jesse Tyler Ferguson,1,6.2,28687835.0
Jessy Schram,1,6.2,194568.0
Jill Clayburgh,1,6.2,6754898.0
Jim Norton,1,6.2,128937.0
JoBeth Williams,1,6.2,7204138.0
Joe McQueen,1,6.2,52850.0
John Karyus,1,6.2,23000.0
Jorge Luis Moreno,1,6.2,169379.0
Josh Zuckerman,1,6.2,213079163.0
KaDee Strickland,1,6.2,42071069.0
Kate Graham,1,6.2,23000.0
Kel O'Neill,1,6.2,65087.0
Kevin Peter Hall,1,6.2,30669413.0
Kim Ly,1,6.2,47726636.51668302
Laraine Day,1,6.2,47726636.51668302
Lloyd Kaufman,1,6.2,23000.0
Luis Rosado,1,6.2,58006147.0
Mackenzie Aladjem,1,6.2,67523385.0
Manoj Bajpayee,1,6.2,610991.0
Mari Koda,1,6.2,58006147.0
Mark Torgl,1,6.2,47726636.51668302
Marri Savinar,1,6.2,47726636.51668302
Matt Stone,1,6.2,582024.0
Matthew Glave,1,6.2,16991902.0
Megan Charpentier,1,6.2,71588220.0
Michael Beach,1,6.2,19692608.0
Michael J. Pollard,1,6.2,5430822.0
Michael Landes,1,6.2,46455802.0
Michael Rady,1,6.2,44087387.0
Mike Figueroa,1,6.2,65087.0
Neville Brand,1,6.2,47726636.51668302
Nicole Randall Johnson,1,6.2,47726636.51668302
Nirut Sirichanya,1,6.2,102055.0
Ocean James,1,6.2,65069140.0
Olivia DeJonge,1,6.2,65069140.0
Pat Ryan,1,6.2,47726636.51668302
Patch Darragh,1,6.2,65069140.0
Patrick Cronin,1,6.2,69800000.0
Paul Fix,1,6.2,47726636.51668302
Pedro Miguel Arce,1,6.2,20433940.0
Petchtai Wongkamlao,1,6.2,102055.0
Prateik,1,6.2,563699.0
Rachel Blakely,1,6.2,12674183.0
Richard Brake,1,6.2,27667947.0
Richard Graham,1,6.2,518134.0
Richard Norton,1,6.2,12674183.0
Richard Sammel,1,6.2,30688364.0
Ritchie Montgomery,1,6.2,117560.0
Rock Hudson,1,6.2,5000000.0
Roger Lloyd Pack,1,6.2,16123851.0
Sara Gilbert,1,6.2,99147.0
Shriya Saran,1,6.2,115504.0
Simon Rhee,1,6.2,16033556.0
Stephen Walters,1,6.2,27667947.0
Steve Oedekerk,1,6.2,16033556.0
Susan Clark,1,6.2,105500000.0
Taylor Pigeon,1,6.2,47726636.51668302
Terence Yin,1,6.2,47726636.51668302
Thomas Middleditch,1,6.2,86897182.0
Tim Thomerson,1,6.2,47726636.51668302
Tina Turner,1,6.2,36200000.0
Tony Ganios,1,6.2,105500000.0
Tómas Lemarquis,1,6.2,30688364.0
Vanesa Tomasino,1,6.2,13248477.0
Vanna Bonta,1,6.2,47726636.51668302
Velibor Topic,1,6.2,61355436.0
Wei Tang,1,6.2,47726636.51668302
Wendy Raquel Robinson,1,6.2,106807667.0
Whit Spurgeon,1,6.2,47726636.51668302
William Miller,1,6.2,169379.0
Yangzom Brauen,1,6.2,47726636.51668302
Zoe Lister-Jones,1,6.2,76382.0
Adrian Gonzalez,1,6.1,47726636.51668302
Adrienne King,1,6.1,19100000.0
America Olivo,1,6.1,12843.0
Amy Steel,1,6.1,19100000.0
Antonio Sabato Jr.,1,6.1,27052167.0
Ashleigh Gryzko,1,6.1,47726636.51668302
Beau Knapp,1,6.1,47726636.51668302
Ben Miller,1,6.1,27972410.0
Bern Cohen,1,6.1,76806312.0
Betsy Palmer,1,6.1,19100000.0
Blaine Anderson,1,6.1,47726636.51668302
Blair Brown,1,6.1,36279230.0
Casey Kasem,1,6.1,76501438.0
Catherine Dent,1,6.1,27338033.0
Courtney Gains,1,6.1,127214072.0
Coyote Shivers,1,6.1,58936.0
Cynthia Rhodes,1,6.1,94900000.0
Danny Sapani,1,6.1,3607.0
David Ramsey,1,6.1,10544143.0
DeVaughn Nixon,1,6.1,121945720.0
Diane Venora,1,6.1,47726636.51668302
Dilshad Vadsaria,1,6.1,37053924.0
Divine,1,6.1,180483.0
Dominic Flores,1,6.1,6998324.0
Dov Tiefenbach,1,6.1,47726636.51668302
Eddie Spears,1,6.1,13134.0
Edgar Buchanan,1,6.1,39552600.0
Edith Massey,1,6.1,180483.0
Edward Conna,1,6.1,47726636.51668302
Edwin Hodge,1,6.1,21197315.0
Emily Wickersham,1,6.1,55092830.0
Eric Ambriz,1,6.1,47726636.51668302
Eros Vlahos,1,6.1,28995450.0
Eva Bourne,1,6.1,56129.0
Frances Bavier,1,6.1,39552600.0
Fred Williamson,1,6.1,88200225.0
Gordon Currie,1,6.1,47726636.51668302
Gordon Jump,1,6.1,47726636.51668302
Gregory Sierra,1,6.1,47726636.51668302
Hayley Kiyoko,1,6.1,52200504.0
Hiroyuki Ikeuchi,1,6.1,47726636.51668302
Hitoshi Matsumoto,1,6.1,22770.0
Jacky Ido,1,6.1,14291570.0
Jeff Seymour,1,6.1,47726636.51668302
Jesuíta Barbosa,1,6.1,20262.0
Ji-hyun Jun,1,6.1,1346503.0
Jim Cody Williams,1,6.1,47726636.51668302
Jim O'Heir,1,6.1,105943.0
Jizelle Jade,1,6.1,113155.0
Joey Fatone,1,6.1,59573085.0
John Randolph,1,6.1,47726636.51668302
Jonathon Trent,1,6.1,10018.0
Jordana Spiro,1,6.1,10018.0
Julie Engelbrecht,1,6.1,47726636.51668302
Kathryn Joosten,1,6.1,109993847.0
Kelli Barrett,1,6.1,27758465.0
Kelly Paterniti,1,6.1,47726636.51668302
Kevin Williamson,1,6.1,101334374.0
Kick Gurry,1,6.1,43929341.0
Lee Tergesen,1,6.1,6842058.0
Lee Ving,1,6.1,94900000.0
Lemmy,1,6.1,58936.0
Leonor Watling,1,6.1,3607.0
Liane Balaban,1,6.1,12843.0
Lillo Brancato,1,6.1,24332324.0
Linda Harrison,1,6.1,47726636.51668302
Lindsay Kay Hayward,1,6.1,22770.0
Lionel Abelanski,1,6.1,47726636.51668302
Lola Glaudini,1,6.1,26049082.0
Mackenzie Davis,1,6.1,26049082.0
Maeve Dermody,1,6.1,47726636.51668302
Marilyn Norry,1,6.1,56129.0
Martin Sharpe,1,6.1,47726636.51668302
Meisa Kuroki,1,6.1,47726636.51668302
Michael Cortez,1,6.1,47726636.51668302
Michelle Krusiec,1,6.1,80276912.0
Mink Stole,1,6.1,180483.0
Molly Dunsworth,1,6.1,703002.0
Murray Bartlett,1,6.1,47726636.51668302
Natalie Imbruglia,1,6.1,27972410.0
Nicholas Elia,1,6.1,43929341.0
Nora Arnezeder,1,6.1,12843.0
Olivia Cooke,1,6.1,47726636.51668302
Patrick Brammall,1,6.1,47726636.51668302
Peng Lin,1,6.1,72413.0
Perdita Weeks,1,6.1,21197315.0
Peter Breck,1,6.1,39552600.0
Raphael Sbarge,1,6.1,52799004.0
Reuben Langdon,1,6.1,55092830.0
Richard Roundtree,1,6.1,10965209.0
Rick Aviles,1,6.1,88246220.0
Robb Wells,1,6.1,703002.0
Robert Capron,1,6.1,63143812.0
Rosie Traynor,1,6.1,47726636.51668302
Rüdiger Vogler,1,6.1,5725.0
Sean Rogerson,1,6.1,47726636.51668302
Sebastian Blomberg,1,6.1,5725.0
Sheryl Lee,1,6.1,20241395.0
Shinobu Terajima,1,6.1,22770.0
Si Won Choi,1,6.1,72413.0
Steve Byers,1,6.1,83503161.0
Steve Railsback,1,6.1,47726636.51668302
Sung-jun Yoo,1,6.1,72413.0
Talia Zucker,1,6.1,47726636.51668302
Tatiana Suarez-Pico,1,6.1,47726636.51668302
Ti West,1,6.1,342936.0
Victor Buono,1,6.1,47726636.51668302
Yetta Gottesman,1,6.1,76806312.0
Zoë Poledouris,1,6.1,58936.0
Aaron Kwok,1,6.0,47726636.51668302
Adam Boyer,1,6.0,21160089.0
Amy Hill,1,6.0,4613815.0
Amy Stewart,1,6.0,24381334.0
Anthony Simcoe,1,6.0,48006503.0
Aubrey Poo,1,6.0,47726636.51668302
Bergüzar Korel,1,6.0,47726636.51668302
Big Budah,1,6.0,1111615.0
Brian Anthony Wilson,1,6.0,17593391.0
Byron Mann,1,6.0,15156200.0
Bárbara Mori,1,6.0,1602466.0
Christopher James Baker,1,6.0,48006503.0
Cindy Robinson,1,6.0,47726636.51668302
Cjon Saulsberry,1,6.0,33631221.0
Colin O'Donoghue,1,6.0,33037754.0
Connie Ray,1,6.0,24381334.0
Curt Doussett,1,6.0,1111615.0
Daniel Kash,1,6.0,47726636.51668302
Darren E. Burrows,1,6.0,47726636.51668302
Debi Derryberry,1,6.0,47726636.51668302
Eddie Peng,1,6.0,47726636.51668302
Elise Muller,1,6.0,140016.0
Eric Lange,1,6.0,594904.0
Erin Daniels,1,6.0,12583510.0
Fred Rogers,1,6.0,100328194.0
Gabriel Hogan,1,6.0,47726636.51668302
Gabrielle Carteris,1,6.0,21370057.0
Gerardo Taracena,1,6.0,1391770.0
Ghassan Massoud,1,6.0,47726636.51668302
Gia Mantegna,1,6.0,47726636.51668302
Gregory Itzin,1,6.0,16252765.0
Griffin Cleveland,1,6.0,33631221.0
Hiroshi Abe,1,6.0,10037390.0
Hugh O'Brian,1,6.0,111936400.0
Jaime Camil,1,6.0,1391770.0
James Gunn,1,6.0,12996.0
Jason Mantzoukas,1,6.0,35537564.0
Jaycee Chan,1,6.0,127437.0
Jenny O'Hara,1,6.0,47726636.51668302
Joaquín Cosio,1,6.0,1391770.0
Jordi Vilasuso,1,6.0,47726636.51668302
José Wilker,1,6.0,45500797.0
Kaiwi Lyman-Mersereau,1,6.0,47726636.51668302
Kali Rocha,1,6.0,29106737.0
Karin Dor,1,6.0,47726636.51668302
Kate Higgins,1,6.0,47726636.51668302
Kiernan Shipka,1,6.0,90820.0
Kirk Fox,1,6.0,325491.0
Larry Drake,1,6.0,108662.0
Laurie Metcalf,1,6.0,475000.0
Lex Barker,1,6.0,47726636.51668302
Lotte Verbeek,1,6.0,27356090.0
Lysette Anthony,1,6.0,47726636.51668302
Malcolm Goodwin,1,6.0,31199215.0
Malika,1,6.0,21160089.0
Marama Corlett,1,6.0,143653.0
Marie-Anne Chazel,1,6.0,146072.0
Marshall Allman,1,6.0,594904.0
Martin Scorsese,1,6.0,160762022.0
Matt Bushell,1,6.0,31199215.0
Matthew McGrory,1,6.0,12583510.0
Michael McLafferty,1,6.0,47726636.51668302
Molly Parker,1,6.0,4239767.0
Naomi Nishida,1,6.0,10037390.0
Nastassja Kinski,1,6.0,5100000.0
Necati Sasmaz,1,6.0,47726636.51668302
Nikki Griffin,1,6.0,62494975.0
Penny Balfour,1,6.0,15131330.0
Poppy Montgomery,1,6.0,15062898.0
Rachel Skarsten,1,6.0,47726636.51668302
Rex Linn,1,6.0,34238611.0
Rob Campbell,1,6.0,325491.0
Robert Baker,1,6.0,31199215.0
Ronit Elkabetz,1,6.0,2874.0
Ryan Kruger,1,6.0,10955425.0
Sakae Kimura,1,6.0,10037390.0
Sean Connery,1,6.0,45500797.0
Shawn Andrews,1,6.0,325491.0
Stefanie Drummond,1,6.0,47726636.51668302
Stephanie Lemelin,1,6.0,35794166.0
Steven Bauer,1,6.0,21370057.0
Tim Conway,1,6.0,162495848.0
Trevor Blumas,1,6.0,24381334.0
Vernee Watson,1,6.0,2275557.0
Zachery Ty Bryan,1,6.0,62494975.0
Émilie Dequenne,1,6.0,2874.0
Adrian Alonso,1,5.9,45356386.0
Alan Williams,1,5.9,64359.0
Alan Young,1,5.9,56684819.0
Anthony Burrell,1,5.9,25240988.0
Ashley Ashida Dixon,1,5.9,25240988.0
Bonnie Somerville,1,5.9,58156435.0
Braeden Lemasters,1,5.9,47726636.51668302
Brian Bosworth,1,5.9,9286314.0
Carlos Alazraqui,1,5.9,20339754.0
Celina Beach,1,5.9,38509342.0
Charlotte Lewis,1,5.9,79817937.0
Charly Bivona,1,5.9,137945.0
Clare Kramer,1,5.9,68353550.0
Colleen O'Shaughnessey,1,5.9,9628751.0
Cybill Shepherd,1,5.9,47726636.51668302
Cynthia Nixon,1,5.9,16671505.0
David Hemmings,1,5.9,47726636.51668302
Dove Cameron,1,5.9,47726636.51668302
Ellie Cornell,1,5.9,17768000.0
Gael Le Cornec,1,5.9,20380.0
Gene Simmons,1,5.9,28972187.0
George T. Odom,1,5.9,2712293.0
Hoke Howell,1,5.9,17000000.0
Ice-T,1,5.9,15738632.0
Irene Papas,1,5.9,25528495.0
Jacqueline MacInnes Wood,1,5.9,42575718.0
Jake Cherry,1,5.9,13367101.0
James Martin Kelly,1,5.9,38509342.0
Jeremy Howard,1,5.9,190871240.0
Joe Viterelli,1,5.9,32122249.0
John Gatins,1,5.9,18438149.0
Jonathan Morgan Heit,1,5.9,57011847.0
Josh Stamberg,1,5.9,56684819.0
Josie Loren,1,5.9,25675765.0
Judie Aronson,1,5.9,32600000.0
Julian Kostov,1,5.9,62401264.0
Karen Young,1,5.9,6734844.0
Katherine McNamara,1,5.9,47726636.51668302
Kathleen Kinmont,1,5.9,17768000.0
Kelvin Han Yee,1,5.9,5755286.0
Kenneth Colley,1,5.9,46700000.0
Kent McCord,1,5.9,47726636.51668302
Kimberly Beck,1,5.9,32600000.0
Kirsten Day,1,5.9,39026186.0
Kyle Gass,1,5.9,19351569.0
Lara Jill Miller,1,5.9,9628751.0
Lexie Contursi,1,5.9,25240988.0
Lou Saliba,1,5.9,18438149.0
Madison Davenport,1,5.9,49122319.0
Marin Hinkle,1,5.9,13367101.0
Matty Rich,1,5.9,2712293.0
Maya Angelou,1,5.9,27515786.0
Melinda Clarke,1,5.9,47726636.51668302
Mihalis Giannatos,1,5.9,25528495.0
Mike Doyle,1,5.9,17848322.0
Milo O'Shea,1,5.9,47726636.51668302
Mo Gallini,1,5.9,127083765.0
Mona Marshall,1,5.9,9628751.0
Natasha Calis,1,5.9,49122319.0
Neil Diamond,1,5.9,19351569.0
Nick Cassavetes,1,5.9,3500000.0
Nicole Sullivan,1,5.9,67962333.0
Noam Jenkins,1,5.9,5108820.0
Paul Mazursky,1,5.9,2104000.0
Paul Scheer,1,5.9,57011847.0
Rachel Griffiths,1,5.9,64359.0
Rachel Roberts,1,5.9,26616999.0
Reza Sixo Safai,1,5.9,439958.0
Richard Epcar,1,5.9,14358033.0
Richard Gant,1,5.9,9286314.0
Riki Lindhome,1,5.9,19151864.0
Rob Jarvis,1,5.9,64359.0
Robert Wahlberg,1,5.9,47726636.51668302
Ron Palillo,1,5.9,19472057.0
Sarah Douglas,1,5.9,47726636.51668302
Sarah Kazemy,1,5.9,439958.0
Sergio Calderón,1,5.9,17427926.0
Shane Hartline,1,5.9,38509342.0
Sharon Lawrence,1,5.9,5108820.0
Sherri Shepherd,1,5.9,67962333.0
Sina Amedson,1,5.9,439958.0
Stephen Merchant,1,5.9,45045037.0
Steven Weber,1,5.9,22326247.0
Susan Tyrrell,1,5.9,1400000.0
Takashi Miike,1,5.9,47277326.0
Tenoch Huerta,1,5.9,75727.0
Tiffany Bolling,1,5.9,17000000.0
Tom Everett,1,5.9,32600000.0
Victor Webster,1,5.9,43894863.0
Vincent Guastaferro,1,5.9,19472057.0
Vincent Kartheiser,1,5.9,35617599.0
Yvette Mimieux,1,5.9,47726636.51668302
Adrienne Pickering,1,5.8,47726636.51668302
Alex Meraz,1,5.8,47726636.51668302
Alycia Debnam-Carey,1,5.8,47553512.0
Amy Brenneman,1,5.8,32885565.0
Andrea Di Stefano,1,5.8,19673424.0
Beau Garrett,1,5.8,46012734.0
Bradley Pierce,1,5.8,22359293.0
Brian Lee Franklin,1,5.8,183490.0
Caroll Spinney,1,5.8,11634458.0
Catherine Bell,1,5.8,47726636.51668302
Cecelia Antoinette,1,5.8,98017.0
Chad L. Coleman,1,5.8,98780042.0
Chin-Chien Chang,1,5.8,47726636.51668302
Chuck Mitchell,1,5.8,47726636.51668302
Connor Corum,1,5.8,91443253.0
Courtney Bell,1,5.8,47726636.51668302
DMX,1,5.8,34604054.0
Damian Walshe-Howling,1,5.8,47726636.51668302
Dan Bakkedahl,1,5.8,23993605.0
Daston Kalili,1,5.8,47726636.51668302
Delphine Chanéac,1,5.8,16999046.0
Desmond Askew,1,5.8,25918.0
Elio Germano,1,5.8,19673424.0
Ella Wahlestedt,1,5.8,38916903.0
Erin Cipolletti,1,5.8,47726636.51668302
Eve,1,5.8,141204016.0
Fergie,1,5.8,19673424.0
George Cole,1,5.8,5600000.0
Gloria Reuben,1,5.8,44450000.0
Grace Jones,1,5.8,26400000.0
Jamie Renée Smith,1,5.8,67155742.0
Janet Hubert,1,5.8,47726636.51668302
Jasmine Trinca,1,5.8,10640645.0
Jason Gray-Stanford,1,5.8,38916903.0
Jillian Murray,1,5.8,47726636.51668302
John Arcilla,1,5.8,183490.0
Jordan Lund,1,5.8,60054449.0
Julene Renee,1,5.8,37101011.0
Justin Gordon,1,5.8,47726636.51668302
Karl E. Landler,1,5.8,18435.0
Kevin Clash,1,5.8,11634458.0
Lateef Crowder,1,5.8,8691.0
Leila Arcieri,1,5.8,141204016.0
Leon Isaac Kennedy,1,5.8,47726636.51668302
Li Jun Li,1,5.8,20200.0
Lizzie Brocheré,1,5.8,18435.0
Lynne Thigpen,1,5.8,2025238.0
Melissa Ordway,1,5.8,62933793.0
Mia Sara,1,5.8,44450000.0
Michael J. Morris,1,5.8,8691.0
Nick Cave,1,5.8,47726636.51668302
Parker Bagley,1,5.8,47726636.51668302
Pierre Perrier,1,5.8,18435.0
Polly Noonan,1,5.8,2025238.0
Rai Alexandra,1,5.8,47726636.51668302
Ray McKinnon,1,5.8,50728000.0
Rex Baker,1,5.8,47726636.51668302
Rhys Coiro,1,5.8,10324441.0
Ronnie Lazaro,1,5.8,183490.0
Samantha Barks,1,5.8,2209479.0
Sarah Wynter,1,5.8,15593.0
Scott Lawrence,1,5.8,47553512.0
Scott Patterson,1,5.8,56729973.0
Shawn Parsons,1,5.8,20200.0
Shobu Kapoor,1,5.8,47726636.51668302
Slash,1,5.8,59992760.0
Taylor Handley,1,5.8,1066555.0
Teo Halm,1,5.8,38916903.0
Terence Bernie Hines,1,5.8,33828318.0
Tina Louise,1,5.8,47726636.51668302
Tom Virtue,1,5.8,37101011.0
Travis Aaron Wade,1,5.8,47726636.51668302
Wilbur 'Hi-Fi' White,1,5.8,47726636.51668302
Zohra Segal,1,5.8,47726636.51668302
Adelaide Kane,1,5.7,64423650.0
Adrian Holmes,1,5.7,47726636.51668302
Amber Benson,1,5.7,31937.0
Andrea Frankle,1,5.7,25117498.0
Angelica Lee,1,5.7,47726636.51668302
Bethany Joy Lenz,1,5.7,15171475.0
Billy Brown,1,5.7,67128202.0
Blanchard Ryan,1,5.7,30500882.0
Bob Neill,1,5.7,17473245.0
Bree Turner,1,5.7,65535067.0
Brooke Bundy,1,5.7,49369900.0
Cam Clarke,1,5.7,12701880.0
Carrie Bradstreet,1,5.7,47726636.51668302
Casper Christensen,1,5.7,47726636.51668302
Catherine Parks,1,5.7,36200000.0
Celina Jade,1,5.7,162.0
Chad Bishop,1,5.7,47726636.51668302
Chi Muoi Lo,1,5.7,33927476.0
Chris Barrie,1,5.7,131144183.0
Christopher Rich,1,5.7,14587732.0
Christopher Robin Miller,1,5.7,47726636.51668302
Craig Fairbrass,1,5.7,47726636.51668302
Dahong Ni,1,5.7,190666.0
Dana Kimmell,1,5.7,36200000.0
Daniel Travis,1,5.7,30500882.0
Dann Florek,1,5.7,14587732.0
Darci Kistler,1,5.7,2119994.0
Elena Satine,1,5.7,47726636.51668302
Ferdinando Vetere,1,5.7,47726636.51668302
Frank Hvam,1,5.7,47726636.51668302
Frankie Valli,1,5.7,15155772.0
Garrett M. Brown,1,5.7,31937.0
Gil Birmingham,1,5.7,134904.0
Gino Salvano,1,5.7,25482931.0
Heather Sossaman,1,5.7,31537320.0
